Customer Id,First Name,Last Name,Gender,Region,State,Age,Email Id,Month Name,Month,Plan price,Plan Category,Services,Customer Type,Serving site,Day,Date`,State date,Customer type,Number
S1435,Ivonne,Ferrarotti,Male,North,Rajasthan,49,iferrarottic2@ustream.tv,Jan,1/5/2021,99,Voice Only,"text,voice",Prepaid,3,5,5-Jan,Rajasthan5-Jan,Churn,9811965644
S1436,Suzanna,Prester,Female,North,Rajasthan,24,spresterc3@newsvine.com,Jan,1/19/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,19,19-Jan,Rajasthan19-Jan,Churn,9811965648
S1437,Bee,Heppenspall,Male,North,Rajasthan,42,bheppenspallc4@sitemeter.com,Jan,1/18/2021,99,Voice Only,"text,voice",Prepaid,1,18,18-Jan,Rajasthan18-Jan,Churn,9811965664
S1438,Onfre,Le Gall,Female,North,Rajasthan,18,olegallc5@ucla.edu,Jan,1/13/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,13,13-Jan,Rajasthan13-Jan,Churn,9811965672
S1439,Marilee,Fletcher,Male,North,Rajasthan,18,mfletcherc6@wunderground.com,Jan,1/9/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,9,9-Jan,Rajasthan9-Jan,Churn,9811965680
S1440,Vinita,Doward,Female,North,Rajasthan,35,vdowardc7@bigcartel.com,Jan,1/3/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,2,3,3-Jan,Rajasthan3-Jan,Churn,9811965692
S1441,Elizabet,Bradford,Female,North,Rajasthan,21,ebradfordc8@wikispaces.com,Jan,1/24/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,24,24-Jan,Rajasthan24-Jan,Churn,9811965696
S1442,Nissie,Spykings,Female,North,Rajasthan,20,nspykingsc9@plala.or.jp,Jan,1/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,1,1-Jan,Rajasthan1-Jan,Churn,9811965764
S1443,Zachery,Ogus,Male,North,Rajasthan,25,zogusca@fotki.com,Jan,1/17/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,17,17-Jan,Rajasthan17-Jan,Churn,9811965768
S1444,Geri,Yeowell,Male,North,Rajasthan,32,gyeowellcb@redcross.org,Jan,1/3/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,5,3,3-Jan,Rajasthan3-Jan,Churn,9811965772
S1445,Ingmar,Gunstone,Female,North,Rajasthan,25,igunstonecc@nationalgeographic.com,Jan,1/18/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,18,18-Jan,Rajasthan18-Jan,Churn,9811965776
S1446,Romola,Shearme,Male,North,Rajasthan,19,rshearmecd@mit.edu,Jan,1/11/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,11,11-Jan,Rajasthan11-Jan,Churn,9811965792
S1447,Karisa,Cornborough,Male,North,Rajasthan,33,kcornboroughce@yale.edu,Jan,1/17/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,6,17,17-Jan,Rajasthan17-Jan,Churn,9811965804
S1448,Penni,Baude,Female,North,Rajasthan,25,pbaudecf@amazonaws.com,Jan,1/6/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,6,6-Jan,Rajasthan6-Jan,Churn,9811965812
S1449,Earle,Blyth,Male,North,Rajasthan,43,eblythcg@moonfruit.com,Jan,1/13/2021,99,Voice Only,"text,voice",Prepaid,7,13,13-Jan,Rajasthan13-Jan,Churn,9811965832
S1450,Remus,Baglin,Male,North,Rajasthan,25,rbaglinch@nps.gov,Jan,1/15/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,15,15-Jan,Rajasthan15-Jan,Retain,9811965836
S1460,Mikol,Casacchia,Male,North,Rajasthan,30,mcasacchiacr@pagesperso-orange.fr,Sep,9/18/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,1,18,18-Sep,Rajasthan18-Sep,Retain,9811965932
S1461,Melva,Johncey,Female,North,Rajasthan,22,mjohnceycs@fastcompany.com,Sep,9/9/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,9,9-Sep,Rajasthan9-Sep,Retain,9811965936
S1462,Milton,Cornejo,Male,North,Rajasthan,18,mcornejoct@noaa.gov,Oct,10/11/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,11,11-Oct,Rajasthan11-Oct,Retain,9811965956
S1463,Elicia,Deware,Female,North,Rajasthan,19,edewarecu@google.com.br,Oct,10/14/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,14,14-Oct,Rajasthan14-Oct,Retain,9811965960
S1464,Norah,Addey,Female,North,Rajasthan,26,naddeycv@tinyurl.com,Oct,10/7/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,7,7-Oct,Rajasthan7-Oct,Retain,9811965964
S1465,Rhoda,Meere,Female,North,Rajasthan,21,rmeerecw@constantcontact.com,Nov,11/22/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,22,22-Nov,Rajasthan22-Nov,New,9811965976
S1466,Dixie,Harragin,Male,North,Rajasthan,23,dharragincx@marketwatch.com,Nov,11/5/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,5,5-Nov,Rajasthan5-Nov,Retain,9811966008
S1467,Zachariah,McInulty,Male,North,Rajasthan,26,zmcinultycy@unicef.org,Dec,12/17/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,17,17-Dec,Rajasthan17-Dec,New,9811966020
S1468,Wanda,Iacovacci,Male,North,Rajasthan,18,wiacovaccicz@unblog.fr,Dec,12/26/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,26,26-Dec,Rajasthan26-Dec,New,9811966028
S1469,Matthew,Deschlein,Male,East,Sikkim,50,mdeschleind0@comcast.net,Jan,1/19/2021,99,Voice Only,"text,voice",Prepaid,1,19,19-Jan,Sikkim19-Jan,Churn,9811966040
S1470,Raimund,McConnel,Female,East,Sikkim,38,rmcconneld1@businessinsider.com,Jan,1/18/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,2,18,18-Jan,Sikkim18-Jan,Churn,9811966048
S1471,Skye,Shelford,Female,East,Sikkim,20,sshelfordd2@soup.io,Jan,1/6/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,6,6-Jan,Sikkim6-Jan,Churn,9811966064
S1472,Tabbitha,Cirlos,Male,East,Sikkim,18,tcirlosd3@ask.com,Jan,1/19/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,19,19-Jan,Sikkim19-Jan,Churn,9811966088
S1473,Delora,Lindell,Female,East,Sikkim,34,dlindelld4@1688.com,Jan,1/6/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,6,6-Jan,Sikkim6-Jan,Churn,9811966100
S1474,Lind,Graysmark,Male,East,Sikkim,18,lgraysmarkd5@geocities.com,Jan,1/2/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,2,2-Jan,Sikkim2-Jan,Churn,9811966112
S1475,Meredith,Sleith,Female,East,Sikkim,30,msleithd6@w3.org,Jan,1/16/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,3,16,16-Jan,Sikkim16-Jan,Churn,9908567345
S1476,Mabelle,Purvis,Female,East,Sikkim,19,mpurvisd7@slate.com,Jan,1/3/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,3,3-Jan,Sikkim3-Jan,Churn,9908567357
S1477,Briant,Riall,Male,East,Sikkim,26,brialld8@chicagotribune.com,Jan,1/17/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,17,17-Jan,Sikkim17-Jan,Churn,9908567361
S1478,Adeline,Standbrook,Female,East,Sikkim,25,astandbrookd9@t.co,Jan,1/7/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,7,7-Jan,Sikkim7-Jan,Churn,9908567365
S1479,Rica,Wallentin,Female,East,Sikkim,34,rwallentinda@tumblr.com,Jan,1/7/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,2,7,7-Jan,Sikkim7-Jan,Churn,9908567389
S1480,Suki,Yateman,Male,East,Sikkim,44,syatemandb@economist.com,Jan,1/22/2021,149,Voice Only,"text,voice",Postpaid,2,22,22-Jan,Sikkim22-Jan,Churn,9908567409
S1481,Lorine,Kemmons,Male,East,Sikkim,34,lkemmonsdc@jimdo.com,Jan,1/12/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,4,12,12-Jan,Sikkim12-Jan,Churn,9908567421
S1482,Ronna,Vaudrey,Female,East,Sikkim,24,rvaudreydd@is.gd,Jan,1/10/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,10,10-Jan,Sikkim10-Jan,Churn,9908567425
S1483,Dolli,Bockh,Female,East,Sikkim,21,dbockhde@google.com.hk,Jan,1/10/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,10,10-Jan,Sikkim10-Jan,Churn,9908567429
S1484,Ardisj,Rookeby,Male,East,Sikkim,29,arookebydf@prlog.org,Feb,2/8/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,8,8-Feb,Sikkim8-Feb,Churn,9908567433
S1485,Dunn,Dain,Male,East,Sikkim,34,ddaindg@infoseek.co.jp,Feb,2/20/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,20,20-Feb,Sikkim20-Feb,Churn,9908567437
S1486,Cicely,Killigrew,Female,East,Sikkim,26,ckilligrewdh@instagram.com,Mar,3/2/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,2,2-Mar,Sikkim2-Mar,Churn,9908567485
S1487,Constantia,MacNess,Female,East,Sikkim,33,cmacnessdi@instagram.com,May,5/27/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,4,27,27-May,Sikkim27-May,Churn,9908567501
S1488,Pepe,Filipczak,Female,East,Sikkim,18,pfilipczakdj@redcross.org,May,5/31/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,31,31-May,Sikkim31-May,Churn,9908567509
S1489,Teresa,Brosch,Female,East,Sikkim,39,tbroschdk@canalblog.com,Jun,6/3/2021,99,Voice Only,"text,voice",Prepaid,4,3,3-Jun,Sikkim3-Jun,Churn,9908567513
S1490,Torrance,Street,Female,East,Sikkim,28,tstreetdl@ucoz.ru,Jul,7/27/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,27,27-Jul,Sikkim27-Jul,Churn,9908567517
S1491,Nikos,Wark,Female,East,Sikkim,23,nwarkdm@rakuten.co.jp,Jul,7/16/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,16,16-Jul,Sikkim16-Jul,Churn,9908567537
S1492,Ashli,Muselli,Male,East,Sikkim,20,amusellidn@sina.com.cn,Aug,8/26/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,26,26-Aug,Sikkim26-Aug,Churn,9908567561
S1493,Thedric,Flounders,Female,East,Sikkim,24,tfloundersdo@yolasite.com,Sep,9/25/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,25,25-Sep,Sikkim25-Sep,Retain,9908567565
S1494,Dulci,Jump,Female,East,Sikkim,24,djumpdp@gizmodo.com,Sep,9/24/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,24,24-Sep,Sikkim24-Sep,Retain,9908567569
S1495,Rick,Curzon,Male,East,Sikkim,49,rcurzondq@irs.gov,Oct,10/12/2021,99,Voice Only,"text,voice",Prepaid,4,12,12-Oct,Sikkim12-Oct,Retain,9908567573
S1496,Cherice,Ahmad,Male,East,Sikkim,25,cahmaddr@dropbox.com,Oct,10/2/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,2,2-Oct,Sikkim2-Oct,Retain,9908567577
S1497,Klement,Brill,Male,East,Sikkim,19,kbrillds@angelfire.com,Oct,10/7/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,7,7-Oct,Sikkim7-Oct,Retain,9908567581
S1498,Betty,Larne,Female,East,Sikkim,19,blarnedt@apple.com,Nov,11/18/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,18,18-Nov,Sikkim18-Nov,Retain,9908567585
S1499,Laura,Gianneschi,Female,East,Sikkim,21,lgianneschidu@bloglines.com,Dec,12/5/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,5,5-Dec,Sikkim5-Dec,New,9908567593
S1500,Pasquale,Belden,Male,East,Sikkim,53,pbeldendv@multiply.com,Dec,12/16/2021,99,Voice Only,"text,voice",Prepaid,1,16,16-Dec,Sikkim16-Dec,New,9908567609
S1501,Kathryn,Ellen,Male,East,Sikkim,24,kellendw@hexun.com,Dec,12/12/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,12,12-Dec,Sikkim12-Dec,New,9908567621
S1502,Elisabeth,Cicchetto,Male,South,Tamil Nadu,19,ecicchettodx@cnn.com,Jan,1/23/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,23,23-Jan,Tamil Nadu23-Jan,Retain,9908567629
S1503,Ketti,Dowyer,Female,South,Tamil Nadu,23,kdowyerdy@cdc.gov,Jan,1/7/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,7,7-Jan,Tamil Nadu7-Jan,Retain,9908567633
S1504,Elnore,Sleford,Female,South,Tamil Nadu,37,esleforddz@cdbaby.com,Jan,1/3/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,1,3,3-Jan,Tamil Nadu3-Jan,Retain,9908567641
S1505,Ortensia,Mullett,Male,South,Tamil Nadu,21,omullette0@free.fr,Jan,1/22/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,22,22-Jan,Tamil Nadu22-Jan,Retain,9908567653
S1506,Kendrick,Strafford,Female,South,Tamil Nadu,25,kstrafforde1@reverbnation.com,Jan,1/13/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,13,13-Jan,Tamil Nadu13-Jan,Retain,9908567693
S1507,Coralie,Elsey,Male,South,Tamil Nadu,29,celseye2@pinterest.com,Jan,1/18/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,18,18-Jan,Tamil Nadu18-Jan,Retain,9908567709
S1508,Taber,Beaze,Male,South,Tamil Nadu,28,tbeazee3@tuttocitta.it,Jan,1/9/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,7,9,9-Jan,Tamil Nadu9-Jan,Retain,9908567713
S1509,Catlee,Enion,Male,South,Tamil Nadu,21,cenione4@ezinearticles.com,Jan,1/3/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,3,3-Jan,Tamil Nadu3-Jan,Retain,9908567749
S1510,Slade,Bruins,Female,South,Tamil Nadu,23,sbruinse5@ucoz.ru,Jan,1/2/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,2,2-Jan,Tamil Nadu2-Jan,Retain,9908567753
S1511,Reinwald,Coie,Female,South,Tamil Nadu,30,rcoiee6@sun.com,Jan,1/10/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,1,10,10-Jan,Tamil Nadu10-Jan,Retain,9908567757
S1512,Guntar,Mancer,Female,South,Tamil Nadu,20,gmancere7@purevolume.com,Jan,1/11/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,8,11,11-Jan,Tamil Nadu11-Jan,Retain,9908567761
S1513,Vance,Spindler,Male,South,Tamil Nadu,20,vspindlere8@guardian.co.uk,Jan,1/11/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,11,11-Jan,Tamil Nadu11-Jan,Churn,9908567813
S1514,Demetria,Alexandersen,Male,South,Tamil Nadu,26,dalexandersene9@narod.ru,Jan,1/3/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,7,3,3-Jan,Tamil Nadu3-Jan,Retain,9908567817
S1515,Marco,Montford,Male,South,Tamil Nadu,21,mmontfordea@bandcamp.com,Jan,1/22/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,5,22,22-Jan,Tamil Nadu22-Jan,Retain,9908567821
S1516,Perla,Spoole,Female,South,Tamil Nadu,18,pspooleeb@biglobe.ne.jp,Jan,1/23/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,23,23-Jan,Tamil Nadu23-Jan,Retain,9908567837
S1517,Perceval,Curuclis,Male,South,Tamil Nadu,20,pcuruclisec@bigcartel.com,Jan,1/7/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,7,7-Jan,Tamil Nadu7-Jan,Churn,9908567841
S1518,Alexandros,Andreasson,Female,South,Tamil Nadu,18,aandreassoned@squidoo.com,Jan,1/4/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,4,4-Jan,Tamil Nadu4-Jan,Churn,9908567845
S1519,Livy,Greasley,Male,South,Tamil Nadu,25,lgreasleyee@tamu.edu,Jan,1/7/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,7,7-Jan,Tamil Nadu7-Jan,Retain,9908567857
S1520,Elisabet,Rosingdall,Female,South,Tamil Nadu,32,erosingdallef@naver.com,Jan,1/9/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,8,9,9-Jan,Tamil Nadu9-Jan,Churn,9908567861
S1521,Eli,Baldini,Female,South,Tamil Nadu,26,ebaldinieg@taobao.com,Jan,1/17/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,17,17-Jan,Tamil Nadu17-Jan,Churn,9908567877
S1522,Dane,Cowup,Male,South,Tamil Nadu,25,dcowupeh@bbb.org,Jan,1/14/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,14,14-Jan,Tamil Nadu14-Jan,Churn,9908567881
S1523,Franciskus,Stobbart,Female,South,Tamil Nadu,41,fstobbartei@fda.gov,Jan,1/17/2021,99,Voice Only,"text,voice",Prepaid,2,17,17-Jan,Tamil Nadu17-Jan,Churn,9908567909
S1524,Malissia,Beccles,Female,South,Tamil Nadu,35,mbecclesej@nytimes.com,Jan,1/14/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,2,14,14-Jan,Tamil Nadu14-Jan,Churn,9908567945
S1525,Petra,Kasperski,Female,South,Tamil Nadu,19,pkasperskiek@linkedin.com,Jan,1/2/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,2,2-Jan,Tamil Nadu2-Jan,Churn,9908567965
S1526,Lon,Fifoot,Male,South,Tamil Nadu,21,lfifootel@cafepress.com,Jan,1/22/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,22,22-Jan,Tamil Nadu22-Jan,Churn,9908567981
S1527,Allys,Soper,Male,South,Tamil Nadu,23,asoperem@ucla.edu,Jan,1/8/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,8,8-Jan,Tamil Nadu8-Jan,Churn,9908568013
S1528,Bonni,Fehely,Female,South,Tamil Nadu,23,bfehelyen@de.vu,Jan,1/16/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,16,16-Jan,Tamil Nadu16-Jan,Churn,9908568037
S1529,Arturo,Fishley,Female,South,Tamil Nadu,26,afishleyeo@infoseek.co.jp,Jan,1/19/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,19,19-Jan,Tamil Nadu19-Jan,Churn,9908568045
S1530,Gabriell,Kunze,Male,South,Tamil Nadu,38,gkunzeep@gmpg.org,Jan,1/5/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,5,5,5-Jan,Tamil Nadu5-Jan,Churn,9908568053
S1531,Antoine,Pic,Female,South,Tamil Nadu,22,apiceq@facebook.com,Jan,1/8/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,5,8,8-Jan,Tamil Nadu8-Jan,Churn,9908568077
S1532,Ellissa,Grendon,Male,South,Tamil Nadu,30,egrendoner@pinterest.com,Jan,1/15/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,1,15,15-Jan,Tamil Nadu15-Jan,Churn,9908568081
S1533,Harri,Giffon,Female,South,Tamil Nadu,18,hgiffones@jalbum.net,Jan,1/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,1,1-Jan,Tamil Nadu1-Jan,Churn,9908568093
S1534,Carola,Limer,Female,South,Tamil Nadu,18,climeret@goo.gl,Jan,1/23/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,23,23-Jan,Tamil Nadu23-Jan,Churn,9908568097
S1535,Guy,Almack,Male,South,Tamil Nadu,23,galmackeu@senate.gov,Jan,1/12/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,12,12-Jan,Tamil Nadu12-Jan,Churn,9908568101
S1536,Denna,Sopper,Male,South,Tamil Nadu,20,dsopperev@drupal.org,Jan,1/15/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,15,15-Jan,Tamil Nadu15-Jan,Churn,9908568105
S1537,Kassia,Sockell,Male,South,Tamil Nadu,25,ksockellew@homestead.com,Jan,1/23/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,23,23-Jan,Tamil Nadu23-Jan,Churn,9908568121
S1538,Goober,Swiggs,Male,South,Tamil Nadu,25,gswiggsex@chronoengine.com,Jan,1/24/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,24,24-Jan,Tamil Nadu24-Jan,Churn,9908568133
S1539,Roi,Silman,Female,South,Tamil Nadu,23,rsilmaney@eepurl.com,Jan,1/4/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,4,4-Jan,Tamil Nadu4-Jan,Churn,7018044631
S1540,Friedrick,Borrows,Male,South,Tamil Nadu,24,fborrowsez@weebly.com,Jan,1/9/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,9,9-Jan,Tamil Nadu9-Jan,Churn,7018044635
S1541,Pierce,Van Oort,Female,South,Tamil Nadu,21,pvanoortf0@imdb.com,Jan,1/6/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,5,6,6-Jan,Tamil Nadu6-Jan,Retain,7018044643
S1552,Judi,Primak,Female,South,Tamil Nadu,38,jprimakfb@toplist.cz,Jul,7/30/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,1,30,30-Jul,Tamil Nadu30-Jul,Retain,7018044727
S1553,Catha,Allpress,Female,South,Tamil Nadu,30,callpressfc@t-online.de,Jul,7/18/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,3,18,18-Jul,Tamil Nadu18-Jul,Retain,7018044755
S1554,Ingemar,Slaney,Female,South,Tamil Nadu,20,islaneyfd@sitemeter.com,Jul,7/29/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,29,29-Jul,Tamil Nadu29-Jul,Retain,7018044759
S1555,Bail,Megany,Female,South,Tamil Nadu,51,bmeganyfe@statcounter.com,Aug,8/28/2021,99,Voice Only,"text,voice",Prepaid,8,28,28-Aug,Tamil Nadu28-Aug,Retain,7018044763
S1556,Marrissa,Jorio,Male,South,Tamil Nadu,27,mjorioff@goo.ne.jp,Sep,9/14/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,5,14,14-Sep,Tamil Nadu14-Sep,Retain,7018044775
S1557,Cornell,Brinded,Male,South,Tamil Nadu,25,cbrindedfg@indiatimes.com,Sep,9/10/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,7,10,10-Sep,Tamil Nadu10-Sep,Retain,7018044787
S1558,Violette,Sparham,Female,South,Tamil Nadu,19,vsparhamfh@tamu.edu,Sep,9/13/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,13,13-Sep,Tamil Nadu13-Sep,Retain,7018044791
S1559,Melany,Hollibone,Male,South,Tamil Nadu,23,mhollibonefi@gnu.org,Oct,10/2/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,2,2-Oct,Tamil Nadu2-Oct,Retain,7018044799
S1560,Min,Jumont,Female,South,Tamil Nadu,22,mjumontfj@weibo.com,Oct,10/25/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,25,25-Oct,Tamil Nadu25-Oct,Retain,7018044811
S1561,Aluin,Bruneton,Female,South,Tamil Nadu,22,abrunetonfk@yahoo.co.jp,Oct,10/20/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,20,20-Oct,Tamil Nadu20-Oct,Retain,7018044819
S1562,Atalanta,Lothlorien,Male,South,Tamil Nadu,24,alothlorienfl@auda.org.au,Nov,11/28/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,28,28-Nov,Tamil Nadu28-Nov,Retain,7018044835
S1563,Emma,Peers,Male,South,Tamil Nadu,26,epeersfm@instagram.com,Dec,12/9/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,9,9-Dec,Tamil Nadu9-Dec,New,7018044843
S1564,Amandie,Lorent,Male,South,Tamil Nadu,22,alorentfn@cmu.edu,Dec,12/14/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,8,14,14-Dec,Tamil Nadu14-Dec,New,7018044855
S1565,Theresina,Kamall,Female,South,Tamil Nadu,20,tkamallfo@ow.ly,Dec,12/6/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,6,6-Dec,Tamil Nadu6-Dec,New,7018044859
S1566,Emlen,Tarver,Male,South,Telangana,19,etarverfp@studiopress.com,Jan,1/5/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,5,5-Jan,Telangana5-Jan,Retain,7018044863
S1567,Kyle,Stollsteimer,Male,South,Telangana,31,kstollsteimerfq@irs.gov,Jan,1/22/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,3,22,22-Jan,Telangana22-Jan,Retain,7018044871
S1568,Zebulon,Kelloway,Male,South,Telangana,19,zkellowayfr@redcross.org,Jan,1/2/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,2,2-Jan,Telangana2-Jan,Retain,7018044879
S1569,Rafaello,Hansed,Female,South,Telangana,35,rhansedfs@sun.com,Jan,1/22/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,7,22,22-Jan,Telangana22-Jan,Retain,7018044883
S1570,Adoree,Siebert,Male,South,Telangana,23,asiebertft@nydailynews.com,Jan,1/9/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,9,9-Jan,Telangana9-Jan,Churn,7018044919
S1571,Waylin,Hands,Male,South,Telangana,28,whandsfu@t-online.de,Jan,1/12/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,12,12-Jan,Telangana12-Jan,Retain,7018044923
S1572,Petey,Grisdale,Female,South,Telangana,22,pgrisdalefv@infoseek.co.jp,Jan,1/12/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,12,12-Jan,Telangana12-Jan,Churn,7018044927
S1573,Vito,Barts,Male,South,Telangana,23,vbartsfw@hubpages.com,Jan,1/22/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,22,22-Jan,Telangana22-Jan,Churn,7018044947
S1574,Issie,Sunman,Male,South,Telangana,18,isunmanfx@chicagotribune.com,Jan,1/7/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,7,7-Jan,Telangana7-Jan,Churn,7018044951
S1575,Winthrop,Beardow,Male,South,Telangana,20,wbeardowfy@imageshack.us,Jan,1/4/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,4,4-Jan,Telangana4-Jan,Churn,7018044955
S1576,Farr,Pinkney,Female,South,Telangana,36,fpinkneyfz@cdbaby.com,Jan,1/14/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,6,14,14-Jan,Telangana14-Jan,Churn,7018044971
S1577,Tomasina,Oppie,Female,South,Telangana,45,toppieg0@infoseek.co.jp,Jan,1/10/2021,99,Voice Only,"text,voice",Prepaid,6,10,10-Jan,Telangana10-Jan,Churn,7018044983
S1578,Lisette,Hallworth,Male,South,Telangana,37,lhallworthg1@symantec.com,Jan,1/18/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,3,18,18-Jan,Telangana18-Jan,Churn,7018044999
