Addr,City,Cust Nm,Cust Region,Cust Terr,Decile (group),Email,End Date,Geo Id,Geo Level Nm,Geo Nm,Load date,Mdm Id,Prod Id,Prod Nm,Start Date,State,TBmaster,Time Bucket,Trgt Flg,Zip,% Reach,Avegarge Visit,ClickThrough Rate,count ID,Curr Calls,Curr Emails Clicked,Curr Emails Open,Curr Emails Sent,Curr Emails Unsubcribed,Curr In Prsn Calls,Curr Vrtl Calls,Decile,Email Open Rate,Fax,Frequncy,Geo Level Id,HCP Engaged Email,HCP Reached email,Opt out Rate,Phone,SR no,Tot Spkr Prgm,Tot Spkr Prgm Atnd
101 CABARRUS AVE E,LEEDS,JENNIFER MARIE RUCCI,NORTHEAST,ALBANY,Decile 7-8,JENNIFER MARIE RUCCI@gmail.com,10/31/2021,U000101,NATION,US,10/3/2021,10012974,1001001,EXL,10/1/2021,MA,M2,M2,N,1053,1,1,0.5,1,1,1,2,2,1,1,0,8,1,"7,813,406,421",1,2,1,1,0.5,"9,407,338,878","1,012",1,1
101 CABARRUS AVE E,LEEDS,JENNIFER MARIE RUCCI,NORTHEAST,ALBANY,Decile 7-8,JENNIFER MARIE RUCCI@gmail.com,12/20/2021,U000101,NATION,US,10/3/2021,10012974,1001001,EXL,10/1/2021,MA,QTD,QTD,N,1053,1,1,0.5,1,1,1,2,2,1,1,0,8,1,"7,813,406,421",1,2,1,1,0.5,"9,407,338,878","1,012",1,1
101 CABARRUS AVE E,LEEDS,JENNIFER MARIE RUCCI,NORTHEAST,ALBANY,Decile 7-8,JENNIFER MARIE RUCCI@gmail.com,12/20/2021,U000101,NATION,US,10/3/2021,10012974,1001001,EXL,1/1/2021,MA,YTD,YTD,N,1053,1,1,0.5,1,1,1,2,2,1,1,0,8,1,"7,813,406,421",1,2,1,1,0.5,"9,407,338,878","1,012",1,1
101 CABARRUS AVE E,LEEDS,JENNIFER MARIE RUCCI,NORTHEAST,ALBANY,Decile 7-8,JENNIFER MARIE RUCCI@gmail.com,12/20/2021,U000101,NATION,US,10/3/2021,10012974,1001001,EXL,9/10/2020,MA,LTD,LTD,N,1053,1,1,0.5,1,1,1,2,2,1,1,0,8,1,"7,813,406,421",1,2,1,1,0.5,"9,407,338,878","1,012",1,1
100 WOODS RD,SKOWHEGAN,KYUNGAE  KIM,Unassigned,US,Decile 5-6,KYUNGAE  KIM@aolmail.com,8/31/2021,U000101,NATION,US,8/2/2021,10012582,1001001,EXL,8/1/2021,ME,M4,M4,N,4976,1,1,1,1,1,2,2,3,1,0,1,5,0.666666667,"5,152,823,234",1,2,1,1,0.5,"8,307,338,430",956,0,0
100 WOODS RD,HACKETTSTOWN,JULIET ESTHER MEIR,MID-ATLANTIC,NORTH JERSEY,Decile 7-8,JULIET ESTHER MEIR@gmail.com,12/20/2021,U000101,NATION,US,10/31/2021,10013051,1001001,EXL,10/1/2021,NJ,QTD,QTD,N,7840,1,1,1,1,1,2,2,4,1,0,1,7,0.5,"7,278,217,213",1,2,1,1,0.5,"7,807,338,966","1,023",0,0
100 WOODS RD,HACKETTSTOWN,JULIET ESTHER MEIR,MID-ATLANTIC,NORTH JERSEY,Decile 7-8,JULIET ESTHER MEIR@gmail.com,12/20/2021,U000101,NATION,US,10/31/2021,10013051,1001001,EXL,1/1/2021,NJ,YTD,YTD,N,7840,1,1,1,1,1,2,2,4,1,0,1,7,0.5,"7,278,217,213",1,2,1,1,0.5,"7,807,338,966","1,023",0,0
100 WOODS RD,SKOWHEGAN,KYUNGAE  KIM,Unassigned,US,Decile 5-6,KYUNGAE  KIM@aolmail.com,12/20/2021,U000101,NATION,US,8/2/2021,10012582,1001001,EXL,1/1/2021,ME,YTD,YTD,N,4976,1,1,1,1,1,2,2,3,1,0,1,5,0.666666667,"5,152,823,234",1,2,1,1,0.5,"8,307,338,430",956,0,0
100 WOODS RD,HACKETTSTOWN,JULIET ESTHER MEIR,MID-ATLANTIC,NORTH JERSEY,Decile 7-8,JULIET ESTHER MEIR@gmail.com,12/20/2021,U000101,NATION,US,10/31/2021,10013051,1001001,EXL,9/10/2020,NJ,LTD,LTD,N,7840,1,1,1,1,1,2,2,4,1,0,1,7,0.5,"7,278,217,213",1,2,1,1,0.5,"7,807,338,966","1,023",0,0
100 WOODS RD,SKOWHEGAN,KYUNGAE  KIM,Unassigned,US,Decile 5-6,KYUNGAE  KIM@aolmail.com,12/20/2021,U000101,NATION,US,8/2/2021,10012582,1001001,EXL,9/10/2020,ME,LTD,LTD,N,4976,1,1,1,1,1,2,2,3,1,0,1,5,0.666666667,"5,152,823,234",1,2,1,1,0.5,"8,307,338,430",956,0,0
100 N MAIN ST,CHERRY HILL,LINDER D CARROLL,MID-ATLANTIC,CENTRAL SOUTH JERSEY,Decile 7-8,LINDER D CARROLL@yahoo.com,10/31/2021,U000101,NATION,US,10/22/2021,10020651,1001001,EXL,10/1/2021,NJ,M2,M2,N,8002,1,1,,1,3,0,0,0,0,1,2,8,,"5,039,452,807",1,2,0,0,,"7,507,334,166",423,0,0
100 N MAIN ST,CHERRY HILL,LINDER D CARROLL,MID-ATLANTIC,CENTRAL SOUTH JERSEY,Decile 7-8,LINDER D CARROLL@yahoo.com,12/20/2021,U000101,NATION,US,10/22/2021,10020651,1001001,EXL,10/1/2021,NJ,QTD,QTD,N,8002,1,1,,1,3,0,0,0,0,1,2,8,,"5,039,452,807",1,2,0,0,,"7,507,334,166",423,0,0
100 N MAIN ST,CHERRY HILL,LINDER D CARROLL,MID-ATLANTIC,CENTRAL SOUTH JERSEY,Decile 7-8,LINDER D CARROLL@yahoo.com,12/20/2021,U000101,NATION,US,10/22/2021,10020651,1001001,EXL,1/1/2021,NJ,YTD,YTD,N,8002,1,1,,1,3,0,0,0,0,1,2,8,,"5,039,452,807",1,2,0,0,,"7,507,334,166",423,0,0
100 N MAIN ST,CHERRY HILL,LINDER D CARROLL,MID-ATLANTIC,CENTRAL SOUTH JERSEY,Decile 7-8,LINDER D CARROLL@yahoo.com,12/20/2021,U000101,NATION,US,10/22/2021,10020651,1001001,EXL,9/10/2020,NJ,LTD,LTD,N,8002,1,1,,1,3,0,0,0,0,1,2,8,,"5,039,452,807",1,2,0,0,,"7,507,334,166",423,0,0
100 MERCY WAY,TEMPLE,LAKSHMINARAYANA  CHEKURI,SOUTHWEST,AUSTIN,Decile 1-2,LAKSHMINARAYANA  CHEKURI@aolmail.com,10/31/2021,U000101,NATION,US,10/4/2021,10019552,1001001,EXL,10/1/2021,TX,M2,M2,N,76508,1,1,0,1,3,0,2,3,0,1,2,2,0.666666667,"5,072,844,959",1,2,0,1,0,"7,507,332,910",266,1,1
100 MERCY WAY,TEMPLE,LAKSHMINARAYANA  CHEKURI,SOUTHWEST,AUSTIN,Decile 1-2,LAKSHMINARAYANA  CHEKURI@aolmail.com,12/20/2021,U000101,NATION,US,10/4/2021,10019552,1001001,EXL,10/1/2021,TX,QTD,QTD,N,76508,1,1,0,1,3,0,2,3,0,1,2,2,0.666666667,"5,072,844,959",1,2,0,1,0,"7,507,332,910",266,1,1
100 MERCY WAY,TEMPLE,LAKSHMINARAYANA  CHEKURI,SOUTHWEST,AUSTIN,Decile 1-2,LAKSHMINARAYANA  CHEKURI@aolmail.com,12/20/2021,U000101,NATION,US,10/4/2021,10019552,1001001,EXL,1/1/2021,TX,YTD,YTD,N,76508,1,1,0,1,3,0,2,3,0,1,2,2,0.666666667,"5,072,844,959",1,2,0,1,0,"7,507,332,910",266,1,1
100 MERCY WAY,TEMPLE,LAKSHMINARAYANA  CHEKURI,SOUTHWEST,AUSTIN,Decile 1-2,LAKSHMINARAYANA  CHEKURI@aolmail.com,12/20/2021,U000101,NATION,US,10/4/2021,10019552,1001001,EXL,9/10/2020,TX,LTD,LTD,N,76508,1,1,0,1,3,0,2,3,0,1,2,2,0.666666667,"5,072,844,959",1,2,0,1,0,"7,507,332,910",266,1,1
100 HOSPITAL RD STE 101,ELLSWORTH,BRIAN B LEE,Unassigned,US,Decile 1-2,BRIAN B LEE@aolmail.com,9/30/2021,U000101,NATION,US,9/8/2021,10019566,1001001,EXL,9/1/2021,ME,M3,M3,N,4605,1,1,0,1,2,0,3,3,0,1,1,2,1,"9,042,443,553",1,2,0,1,0,"7,507,332,926",268,1,1
100 HOSPITAL RD STE 101,ELLSWORTH,BRIAN B LEE,Unassigned,US,Decile 1-2,BRIAN B LEE@aolmail.com,12/20/2021,U000101,NATION,US,9/8/2021,10019566,1001001,EXL,1/1/2021,ME,YTD,YTD,N,4605,1,1,0,1,2,0,3,3,0,1,1,2,1,"9,042,443,553",1,2,0,1,0,"7,507,332,926",268,1,1
100 HOSPITAL RD STE 101,ELLSWORTH,BRIAN B LEE,Unassigned,US,Decile 1-2,BRIAN B LEE@aolmail.com,12/20/2021,U000101,NATION,US,9/8/2021,10019566,1001001,EXL,9/10/2020,ME,LTD,LTD,N,4605,1,1,0,1,2,0,3,3,0,1,1,2,1,"9,042,443,553",1,2,0,1,0,"7,507,332,926",268,1,1
100 HITCHCOCK WAY,DANVERS,HYUN OUK HONG,NORTHEAST,BOSTON NORTH,Decile 7-8,HYUN OUK HONG@gmail.com,12/20/2021,U000101,NATION,US,10/29/2020,10011420,1001001,EXL,9/10/2020,MA,LTD,LTD,N,1923,0,1,0.5,1,0,1,2,3,0,0,0,7,0.666666667,"4,109,385,131",1,2,1,1,0,"8,307,337,102",790,1,1
100 GRAND ST,SOUTH HADLEY,ANJU A PHILLIPS,NORTHEAST,ALBANY,Decile 7-8,ANJU A PHILLIPS@gmail.com,10/31/2021,U000101,NATION,US,10/19/2021,10010006,1001001,EXL,10/1/2021,MA,M2,M2,N,1075,1,1,0,1,2,0,1,4,0,1,1,7,0.25,"5,864,933,250",1,2,0,1,0,"7,807,335,486",588,0,0
100 GRAND ST,DOUGLASVILLE,ANTHONY ROBERT FAUSTINI,SOUTH EAST,ATLANTA NORTH,Decile 3-4,ANTHONY ROBERT FAUSTINI@icould.com,12/20/2021,U000101,NATION,US,12/15/2021,10020581,1001001,EXL,12/1/2021,GA,MTD,MTD,N,30134,0,1,1,1,0,2,2,2,0,0,0,3,1,"3,234,325,086",1,2,1,1,0,"8,107,334,086",413,0,0
100 GRAND ST,SOUTH HADLEY,ANJU A PHILLIPS,NORTHEAST,ALBANY,Decile 7-8,ANJU A PHILLIPS@gmail.com,12/20/2021,U000101,NATION,US,10/19/2021,10010006,1001001,EXL,10/1/2021,MA,QTD,QTD,N,1075,1,1,0,1,2,0,1,4,0,1,1,7,0.25,"5,864,933,250",1,2,0,1,0,"7,807,335,486",588,0,0
100 GRAND ST,DOUGLASVILLE,ANTHONY ROBERT FAUSTINI,SOUTH EAST,ATLANTA NORTH,Decile 3-4,ANTHONY ROBERT FAUSTINI@icould.com,12/20/2021,U000101,NATION,US,12/15/2021,10020581,1001001,EXL,10/1/2021,GA,QTD,QTD,N,30134,0,1,1,1,0,2,2,2,0,0,0,3,1,"3,234,325,086",1,2,1,1,0,"8,107,334,086",413,0,0
100 GRAND ST,SOUTH HADLEY,ANJU A PHILLIPS,NORTHEAST,ALBANY,Decile 7-8,ANJU A PHILLIPS@gmail.com,12/20/2021,U000101,NATION,US,10/19/2021,10010006,1001001,EXL,1/1/2021,MA,YTD,YTD,N,1075,1,1,0,1,2,0,1,4,0,1,1,7,0.25,"5,864,933,250",1,2,0,1,0,"7,807,335,486",588,0,0
100 GRAND ST,DOUGLASVILLE,ANTHONY ROBERT FAUSTINI,SOUTH EAST,ATLANTA NORTH,Decile 3-4,ANTHONY ROBERT FAUSTINI@icould.com,12/20/2021,U000101,NATION,US,12/15/2021,10020581,1001001,EXL,1/1/2021,GA,YTD,YTD,N,30134,0,1,1,1,0,2,2,2,0,0,0,3,1,"3,234,325,086",1,2,1,1,0,"8,107,334,086",413,0,0
100 GRAND ST,SOUTH HADLEY,ANJU A PHILLIPS,NORTHEAST,ALBANY,Decile 7-8,ANJU A PHILLIPS@gmail.com,12/20/2021,U000101,NATION,US,10/19/2021,10010006,1001001,EXL,9/10/2020,MA,LTD,LTD,N,1075,1,1,0,1,2,0,1,4,0,1,1,7,0.25,"5,864,933,250",1,2,0,1,0,"7,807,335,486",588,0,0
100 GRAND ST,DOUGLASVILLE,ANTHONY ROBERT FAUSTINI,SOUTH EAST,ATLANTA NORTH,Decile 3-4,ANTHONY ROBERT FAUSTINI@icould.com,12/20/2021,U000101,NATION,US,12/15/2021,10020581,1001001,EXL,9/10/2020,GA,LTD,LTD,N,30134,0,1,1,1,0,2,2,2,0,0,0,3,1,"3,234,325,086",1,2,1,1,0,"8,107,334,086",413,0,0
100 E LANCASTER AVENUE,BISMARCK,JAMES A MORRIS,Unassigned,US,Decile 1-2,JAMES A MORRIS@outlook.com,8/31/2021,U000101,NATION,US,8/26/2021,10012603,1001001,EXL,8/1/2021,ND,M4,M4,N,58501,1,1,0,1,2,0,1,1,0,1,1,1,1,"7,085,768,476",1,2,0,1,0,"8,407,338,454",959,0,0
100 E LANCASTER AVENUE,BISMARCK,JAMES A MORRIS,Unassigned,US,Decile 1-2,JAMES A MORRIS@outlook.com,12/20/2021,U000101,NATION,US,8/26/2021,10012603,1001001,EXL,1/1/2021,ND,YTD,YTD,N,58501,1,1,0,1,2,0,1,1,0,1,1,1,1,"7,085,768,476",1,2,0,1,0,"8,407,338,454",959,0,0
100 E LANCASTER AVENUE,BISMARCK,JAMES A MORRIS,Unassigned,US,Decile 1-2,JAMES A MORRIS@outlook.com,12/20/2021,U000101,NATION,US,8/26/2021,10012603,1001001,EXL,9/10/2020,ND,LTD,LTD,N,58501,1,1,0,1,2,0,1,1,0,1,1,1,1,"7,085,768,476",1,2,0,1,0,"8,407,338,454",959,0,0
96 CAMPUS DR STE 1,MORGANTON,REBECCA DANCAUSE MORIN,MID-CENTRAL,CHARLOTTE,Decile 3-4,REBECCA DANCAUSE MORIN@yahoo.com,12/20/2021,U000101,NATION,US,12/9/2021,10021405,1001001,EXL,12/1/2021,NC,MTD,MTD,N,28655,1,1,0.666666667,1,3,2,3,3,1,1,2,3,1,"6,142,936,111",1,2,1,1,0.333333333,"9,407,331,230",56,0,0
96 CAMPUS DR STE 1,MORGANTON,REBECCA DANCAUSE MORIN,MID-CENTRAL,CHARLOTTE,Decile 3-4,REBECCA DANCAUSE MORIN@yahoo.com,12/20/2021,U000101,NATION,US,12/9/2021,10021405,1001001,EXL,10/1/2021,NC,QTD,QTD,N,28655,1,1,0.666666667,1,3,2,3,3,1,1,2,3,1,"6,142,936,111",1,2,1,1,0.333333333,"9,407,331,230",56,0,0
96 CAMPUS DR STE 1,MORGANTON,REBECCA DANCAUSE MORIN,MID-CENTRAL,CHARLOTTE,Decile 3-4,REBECCA DANCAUSE MORIN@yahoo.com,12/20/2021,U000101,NATION,US,12/9/2021,10021405,1001001,EXL,1/1/2021,NC,YTD,YTD,N,28655,1,1,0.666666667,1,3,2,3,3,1,1,2,3,1,"6,142,936,111",1,2,1,1,0.333333333,"9,407,331,230",56,0,0
96 CAMPUS DR STE 1,MORGANTON,REBECCA DANCAUSE MORIN,MID-CENTRAL,CHARLOTTE,Decile 3-4,REBECCA DANCAUSE MORIN@yahoo.com,12/20/2021,U000101,NATION,US,12/9/2021,10021405,1001001,EXL,9/10/2020,NC,LTD,LTD,N,28655,1,1,0.666666667,1,3,2,3,3,1,1,2,3,1,"6,142,936,111",1,2,1,1,0.333333333,"9,407,331,230",56,0,0
80 SEYMOUR ST,LIVINGSTON,BRITTANY  SYMBOL,MID-ATLANTIC,NORTH JERSEY,Decile 9-10,BRITTANY  SYMBOL@gmail.com,7/31/2021,U000101,NATION,US,7/15/2021,10021132,1001001,EXL,7/1/2021,NJ,M5,M5,Y,7039,1,1,1,1,2,2,2,3,0,0,2,9,0.666666667,"6,142,937,264",1,2,1,1,0,"8,107,330,918",17,1,1
80 SEYMOUR ST,LIVINGSTON,BRITTANY  SYMBOL,MID-ATLANTIC,NORTH JERSEY,Decile 9-10,BRITTANY  SYMBOL@gmail.com,12/20/2021,U000101,NATION,US,7/15/2021,10021132,1001001,EXL,1/1/2021,NJ,YTD,YTD,Y,7039,1,1,1,1,2,2,2,3,0,0,2,9,0.666666667,"6,142,937,264",1,2,1,1,0,"8,107,330,918",17,1,1
80 SEYMOUR ST,LIVINGSTON,BRITTANY  SYMBOL,MID-ATLANTIC,NORTH JERSEY,Decile 9-10,BRITTANY  SYMBOL@gmail.com,12/20/2021,U000101,NATION,US,7/15/2021,10021132,1001001,EXL,9/10/2020,NJ,LTD,LTD,Y,7039,1,1,1,1,2,2,2,3,0,0,2,9,0.666666667,"6,142,937,264",1,2,1,1,0,"8,107,330,918",17,1,1
80 SEYMOUR ST,RICE LAKE,LISA JOY ENSLOW,Unassigned,US,Decile 1-2,LISA JOY ENSLOW@gmail.com,10/31/2021,U000101,NATION,US,10/19/2021,10011756,1001001,EXL,10/1/2021,WI,M2,M2,N,54868,1,1,0,1,1,0,3,4,0,1,0,2,0.75,"4,408,783,075",1,2,0,1,0,"9,007,337,486",838,0,0
80 SEYMOUR ST,RICE LAKE,LISA JOY ENSLOW,Unassigned,US,Decile 1-2,LISA JOY ENSLOW@gmail.com,12/20/2021,U000101,NATION,US,10/19/2021,10011756,1001001,EXL,10/1/2021,WI,QTD,QTD,N,54868,1,1,0,1,1,0,3,4,0,1,0,2,0.75,"4,408,783,075",1,2,0,1,0,"9,007,337,486",838,0,0
80 SEYMOUR ST,RICE LAKE,LISA JOY ENSLOW,Unassigned,US,Decile 1-2,LISA JOY ENSLOW@gmail.com,12/20/2021,U000101,NATION,US,10/19/2021,10011756,1001001,EXL,1/1/2021,WI,YTD,YTD,N,54868,1,1,0,1,1,0,3,4,0,1,0,2,0.75,"4,408,783,075",1,2,0,1,0,"9,007,337,486",838,0,0
80 SEYMOUR ST,RICE LAKE,LISA JOY ENSLOW,Unassigned,US,Decile 1-2,LISA JOY ENSLOW@gmail.com,12/20/2021,U000101,NATION,US,10/19/2021,10011756,1001001,EXL,9/10/2020,WI,LTD,LTD,N,54868,1,1,0,1,1,0,3,4,0,1,0,2,0.75,"4,408,783,075",1,2,0,1,0,"9,007,337,486",838,0,0
80 JESSE HILL JR DR SE,COLORADO SPRINGS,GEETANJALI G VASANDANI,UPPER NORTHWEST CENTRAL,DENVER,Decile 1-2,GEETANJALI G VASANDANI@outlook.com,5/31/2021,U000101,NATION,US,5/16/2021,10018691,1001001,EXL,5/1/2021,CO,M7,M7,N,80913,1,1,,1,3,0,0,4,0,1,2,1,0,"6,104,021,689",1,2,0,1,,"8,407,331,926",143,1,1
80 JESSE HILL JR DR SE,COLORADO SPRINGS,GEETANJALI G VASANDANI,UPPER NORTHWEST CENTRAL,DENVER,Decile 1-2,GEETANJALI G VASANDANI@outlook.com,12/20/2021,U000101,NATION,US,5/16/2021,10018691,1001001,EXL,1/1/2021,CO,YTD,YTD,N,80913,1,1,,1,3,0,0,4,0,1,2,1,0,"6,104,021,689",1,2,0,1,,"8,407,331,926",143,1,1
80 JESSE HILL JR DR SE,COLORADO SPRINGS,GEETANJALI G VASANDANI,UPPER NORTHWEST CENTRAL,DENVER,Decile 1-2,GEETANJALI G VASANDANI@outlook.com,12/20/2021,U000101,NATION,US,5/16/2021,10018691,1001001,EXL,9/10/2020,CO,LTD,LTD,N,80913,1,1,,1,3,0,0,4,0,1,2,1,0,"6,104,021,689",1,2,0,1,,"8,407,331,926",143,1,1
80 JESSE HILL JR DR SE,BETHESDA,CAROL  WEBB,MID-ATLANTIC,WASHINGTON DC NORTH,Decile 5-6,CAROL  WEBB@thunderbird.com,3/31/2021,U000101,NATION,US,3/16/2021,10021307,1001001,EXL,3/1/2021,MD,M9,M9,N,20814,1,1,0.5,1,2,1,2,2,0,1,1,5,1,"2,166,712,210",1,2,1,1,0,"7,807,331,118",42,0,0
80 JESSE HILL JR DR SE,NICEVILLE,KIMBERLY ANN GARDNER,SOUTHWEST,MOBILE PENSACOLA,Decile 1-2,KIMBERLY ANN GARDNER@outlook.com,12/20/2021,U000101,NATION,US,12/15/2021,10011784,1001001,EXL,12/1/2021,FL,MTD,MTD,N,32578,1,1,1,1,2,1,1,3,0,1,1,2,0.333333333,"5,132,808,868",1,2,1,1,0,"9,407,337,518",842,0,0
80 JESSE HILL JR DR SE,NICEVILLE,KIMBERLY ANN GARDNER,SOUTHWEST,MOBILE PENSACOLA,Decile 1-2,KIMBERLY ANN GARDNER@outlook.com,12/20/2021,U000101,NATION,US,12/15/2021,10011784,1001001,EXL,10/1/2021,FL,QTD,QTD,N,32578,1,1,1,1,2,1,1,3,0,1,1,2,0.333333333,"5,132,808,868",1,2,1,1,0,"9,407,337,518",842,0,0
80 JESSE HILL JR DR SE,NICEVILLE,KIMBERLY ANN GARDNER,SOUTHWEST,MOBILE PENSACOLA,Decile 1-2,KIMBERLY ANN GARDNER@outlook.com,12/20/2021,U000101,NATION,US,12/15/2021,10011784,1001001,EXL,1/1/2021,FL,YTD,YTD,N,32578,1,1,1,1,2,1,1,3,0,1,1,2,0.333333333,"5,132,808,868",1,2,1,1,0,"9,407,337,518",842,0,0
80 JESSE HILL JR DR SE,BETHESDA,CAROL  WEBB,MID-ATLANTIC,WASHINGTON DC NORTH,Decile 5-6,CAROL  WEBB@thunderbird.com,12/20/2021,U000101,NATION,US,3/16/2021,10021307,1001001,EXL,1/1/2021,MD,YTD,YTD,N,20814,1,1,0.5,1,2,1,2,2,0,1,1,5,1,"2,166,712,210",1,2,1,1,0,"7,807,331,118",42,0,0
80 JESSE HILL JR DR SE,NICEVILLE,KIMBERLY ANN GARDNER,SOUTHWEST,MOBILE PENSACOLA,Decile 1-2,KIMBERLY ANN GARDNER@outlook.com,12/20/2021,U000101,NATION,US,12/15/2021,10011784,1001001,EXL,9/10/2020,FL,LTD,LTD,N,32578,1,1,1,1,2,1,1,3,0,1,1,2,0.333333333,"5,132,808,868",1,2,1,1,0,"9,407,337,518",842,0,0
80 JESSE HILL JR DR SE,BETHESDA,CAROL  WEBB,MID-ATLANTIC,WASHINGTON DC NORTH,Decile 5-6,CAROL  WEBB@thunderbird.com,12/20/2021,U000101,NATION,US,3/16/2021,10021307,1001001,EXL,9/10/2020,MD,LTD,LTD,N,20814,1,1,0.5,1,2,1,2,2,0,1,1,5,1,"2,166,712,210",1,2,1,1,0,"7,807,331,118",42,0,0
75 N COUNTRY RD,WEST PLAINS,JENNA L TAGLIENTI,MIDWEST,SPRINGFIELD / SAINT LOUIS WEST,Decile 5-6,JENNA L TAGLIENTI@icould.com,12/20/2021,U000101,NATION,US,11/19/2020,10011336,1001001,EXL,9/10/2020,MO,LTD,LTD,N,65775,0,1,,1,0,0,0,1,0,0,0,6,0,"7,066,500,239",1,2,0,1,,"9,407,337,006",778,0,0
74 W CEDAR ST,CARLSBAD,ASGHAR MOHAMMAD ANWAR,WEST,SAN DIEGO,Decile 9-10,ASGHAR MOHAMMAD ANWAR@outlook.com,3/31/2021,U000101,NATION,US,3/15/2021,10009523,1001001,EXL,3/1/2021,CA,M9,M9,Y,92008,1,1,0.5,1,1,1,2,2,1,1,0,9,1,"7,189,184,469",1,2,1,1,0.5,"9,407,334,934",519,1,0
74 W CEDAR ST,CARLSBAD,ASGHAR MOHAMMAD ANWAR,WEST,SAN DIEGO,Decile 9-10,ASGHAR MOHAMMAD ANWAR@outlook.com,12/20/2021,U000101,NATION,US,3/15/2021,10009523,1001001,EXL,1/1/2021,CA,YTD,YTD,Y,92008,1,1,0.5,1,1,1,2,2,1,1,0,9,1,"7,189,184,469",1,2,1,1,0.5,"9,407,334,934",519,1,0
74 W CEDAR ST,CARLSBAD,ASGHAR MOHAMMAD ANWAR,WEST,SAN DIEGO,Decile 9-10,ASGHAR MOHAMMAD ANWAR@outlook.com,12/20/2021,U000101,NATION,US,3/15/2021,10009523,1001001,EXL,9/10/2020,CA,LTD,LTD,Y,92008,1,1,0.5,1,1,1,2,2,1,1,0,9,1,"7,189,184,469",1,2,1,1,0.5,"9,407,334,934",519,1,0
72 JAQUES AVE,RAPID CITY,SCOTT H GONZALEZ,Unassigned,US,Decile 3-4,SCOTT H GONZALEZ@gmail.com,12/31/2020,U000101,NATION,US,12/14/2020,10012827,1001001,EXL,12/1/2020,SD,M12,M12,N,57701,1,1,,1,1,0,0,0,0,1,0,4,,"4,043,673,558",1,2,0,0,,"8,407,338,710",991,1,1
72 JAQUES AVE,RAPID CITY,SCOTT H GONZALEZ,Unassigned,US,Decile 3-4,SCOTT H GONZALEZ@gmail.com,12/20/2021,U000101,NATION,US,12/14/2020,10012827,1001001,EXL,9/10/2020,SD,LTD,LTD,N,57701,1,1,,1,1,0,0,0,0,1,0,4,,"4,043,673,558",1,2,0,0,,"8,407,338,710",991,1,1
60 WASHINGTON AVE STE 304,SOUTHAVEN,MICHAEL B VOLLMAR,Unassigned,US,Decile 5-6,MICHAEL B VOLLMAR@aolmail.com,12/20/2021,U000101,NATION,US,12/11/2021,10019041,1001001,EXL,12/1/2021,MS,MTD,MTD,N,38671,1,1,0,1,2,0,1,1,0,0,2,5,1,"7,177,825,716",1,2,0,1,0,"7,507,332,326",193,1,0
60 WASHINGTON AVE STE 304,SOUTHAVEN,MICHAEL B VOLLMAR,Unassigned,US,Decile 5-6,MICHAEL B VOLLMAR@aolmail.com,12/20/2021,U000101,NATION,US,12/11/2021,10019041,1001001,EXL,10/1/2021,MS,QTD,QTD,N,38671,1,1,0,1,2,0,1,1,0,0,2,5,1,"7,177,825,716",1,2,0,1,0,"7,507,332,326",193,1,0
60 WASHINGTON AVE STE 304,SOUTHAVEN,MICHAEL B VOLLMAR,Unassigned,US,Decile 5-6,MICHAEL B VOLLMAR@aolmail.com,12/20/2021,U000101,NATION,US,12/11/2021,10019041,1001001,EXL,1/1/2021,MS,YTD,YTD,N,38671,1,1,0,1,2,0,1,1,0,0,2,5,1,"7,177,825,716",1,2,0,1,0,"7,507,332,326",193,1,0
60 WASHINGTON AVE STE 304,SOUTHAVEN,MICHAEL B VOLLMAR,Unassigned,US,Decile 5-6,MICHAEL B VOLLMAR@aolmail.com,12/20/2021,U000101,NATION,US,12/11/2021,10019041,1001001,EXL,9/10/2020,MS,LTD,LTD,N,38671,1,1,0,1,2,0,1,1,0,0,2,5,1,"7,177,825,716",1,2,0,1,0,"7,507,332,326",193,1,0
56 CLUB MANOR DR STE 100,NEW MILFORD,RAJEEV CHANDRA KANDUKURI,NORTHEAST,HARTFORD,Decile 1-2,RAJEEV CHANDRA KANDUKURI@thunderbird.com,4/30/2021,U000101,NATION,US,4/16/2021,10019503,1001001,EXL,4/1/2021,CT,M8,M8,N,6776,1,1,1,1,1,1,1,3,1,0,1,1,0.333333333,"9,094,256,635",1,2,1,1,1,"8,307,332,854",259,1,1
56 CLUB MANOR DR STE 100,NEW MILFORD,RAJEEV CHANDRA KANDUKURI,NORTHEAST,HARTFORD,Decile 1-2,RAJEEV CHANDRA KANDUKURI@thunderbird.com,12/20/2021,U000101,NATION,US,4/16/2021,10019503,1001001,EXL,1/1/2021,CT,YTD,YTD,N,6776,1,1,1,1,1,1,1,3,1,0,1,1,0.333333333,"9,094,256,635",1,2,1,1,1,"8,307,332,854",259,1,1
56 CLUB MANOR DR STE 100,NEW MILFORD,RAJEEV CHANDRA KANDUKURI,NORTHEAST,HARTFORD,Decile 1-2,RAJEEV CHANDRA KANDUKURI@thunderbird.com,12/20/2021,U000101,NATION,US,4/16/2021,10019503,1001001,EXL,9/10/2020,CT,LTD,LTD,N,6776,1,1,1,1,1,1,1,3,1,0,1,1,0.333333333,"9,094,256,635",1,2,1,1,1,"8,307,332,854",259,1,1
